Id,Manufacturer,Model,Transmission,Color,Miles_Driven,Year_Produced,Engine_Type,Engine_Cap,Category,Price($)
144522,Fiat,Punto,mechanical,red,210000,1994,gasoline,1.2,hatchback,1600
144606,Fiat,Palio,mechanical,green,269000,1998,gasoline,1.2,universal,800
144620,Fiat,Brava,mechanical,green,555555,1997,diesel,1.9,hatchback,700
144714,Fiat,Scudo,mechanical,blue,550000,1996,diesel,1.9,minivan,3800
144716,Fiat,Scudo,mechanical,blue,325000,2007,diesel,2,minibus,9000
144734,Fiat,Marea,mechanical,brown,289200,1997,gasoline,1.6,universal,1350
144976,Fiat,Grande Punto,mechanical,blue,118000,2011,gasoline,1.2,hatchback,4800
145080,Fiat,Ducato,mechanical,white,400000,1995,diesel,2.5,pickup,2700
145150,Fiat,Brava,mechanical,green,319000,1996,gasoline,1.6,hatchback,1199
145283,Fiat,Ulysse,mechanical,silver,288000,2004,diesel,2.2,minivan,6354.93
145418,Fiat,Doblo,mechanical,black,190000,2011,diesel,1.3,minivan,5500
145491,Fiat,Brava,mechanical,blue,230000,1997,gasoline,1.4,hatchback,800
145724,Fiat,Ducato,mechanical,white,654321,1998,diesel,2.5,pickup,6300
145745,Fiat,Punto,mechanical,red,55555,1996,gasoline,1.1,hatchback,901.07
145839,Fiat,Marea,mechanical,silver,250000,1997,gasoline,1.8,sedan,999
145935,Fiat,Bravo,mechanical,red,178329,1996,gasoline,1.6,hatchback,1688
145951,Fiat,Bravo,mechanical,black,11,1998,gasoline,1.4,sedan,471.88
145994,Fiat,Scudo,mechanical,white,111111,1999,gasoline,1.6,minivan,2150
146024,Fiat,Ducato,mechanical,blue,300000,1992,diesel,2.5,minibus,2600
146028,Fiat,Marea,mechanical,blue,400000,1998,gasoline,1.6,sedan,1200
146210,Fiat,Ulysse,mechanical,silver,272000,2005,diesel,2.2,minivan,5500
146244,Fiat,Marea,mechanical,black,267000,1999,diesel,1.9,universal,999
146309,Fiat,Marea,mechanical,green,279000,1996,gasoline,1.8,universal,900
146656,Fiat,Palio,mechanical,silver,222669,2001,diesel,1.9,universal,1200
146662,Fiat,Doblo,mechanical,silver,228000,2011,gasoline,1.4,minivan,7113.72
146682,Fiat,Bravo,mechanical,silver,320000,1999,gasoline,1.2,hatchback,1200
146684,Fiat,500,automatic,white,84000,2012,gasoline,1.2,hatchback,9500
146688,Fiat,Marea,mechanical,silver,111111,1998,diesel,1.9,universal,1300
146730,Fiat,Scudo,mechanical,silver,275000,2003,diesel,2,minivan,4550
146986,Fiat,Marea,mechanical,black,250000,1999,gasoline,1.6,sedan,1000
147002,Fiat,Ducato,mechanical,silver,153000,2001,gasoline,2,minibus,2500
147142,Fiat,Punto,mechanical,black,151000,1998,gasoline,1.1,hatchback,1600
147196,Fiat,Brava,mechanical,blue,400000,1997,gasoline,1.6,hatchback,900
147250,Fiat,Punto,mechanical,green,280000,1997,gasoline,1.2,hatchback,1000
147282,Fiat,Punto,mechanical,silver,250000,1999,gasoline,1.2,hatchback,1400
147286,Fiat,Marea,mechanical,blue,325160,2000,gasoline,1.6,universal,2100
147300,Fiat,Punto,mechanical,silver,270000,2001,diesel,1.9,hatchback,2100
147326,Fiat,Tipo,mechanical,white,333333,1991,diesel,1.9,hatchback,500
147328,Fiat,Punto,mechanical,silver,250000,2000,gasoline,1.2,hatchback,1800
147330,Fiat,Palio,mechanical,blue,290000,1999,diesel,1.7,universal,1700
147372,Fiat,Ulysse,mechanical,blue,284390,1998,diesel,1.9,minivan,3500
147374,Fiat,Marea,mechanical,silver,357000,2000,gasoline,1.6,sedan,1250
147376,Fiat,Ulysse,mechanical,blue,341651,1997,diesel,1.9,minivan,2500
147378,Fiat,Bravo,mechanical,blue,123456,1996,gasoline,1.4,hatchback,500
147380,Fiat,Bravo,mechanical,other,310000,1999,gasoline,1.2,hatchback,600
147382,Fiat,Punto,mechanical,blue,220000,2003,gasoline,1.2,hatchback,2300
147384,Fiat,Ducato,mechanical,white,350000,2000,diesel,2.8,van,4300
147410,Fiat,Idea,mechanical,blue,226700,2004,diesel,1.9,hatchback,3900
147657,Fiat,Multipla,mechanical,blue,230000,1999,diesel,1.9,minivan,2500
147662,Fiat,Marea,mechanical,blue,500000,1998,diesel,2.4,universal,1500
147936,Fiat,Ducato,mechanical,white,480000,1998,diesel,2.8,minibus,3880
148166,Fiat,Marea,mechanical,green,150000,2000,diesel,1.9,universal,1500
148172,Fiat,Punto,mechanical,grey,267000,2000,gasoline,1.2,hatchback,2000
148238,Fiat,Doblo,mechanical,blue,350000,2001,gasoline,1.2,minivan,2690
148424,Fiat,Bravo,mechanical,grey,308000,2000,gasoline,2,hatchback,1500
148482,Fiat,Brava,mechanical,red,283000,1996,gasoline,1.4,hatchback,650
148592,Fiat,Marea,mechanical,silver,351000,1998,diesel,1.9,universal,1200
148626,Fiat,Brava,mechanical,silver,186830,1998,gasoline,1.4,hatchback,948.02
148632,Fiat,Stilo,mechanical,other,350000,2003,diesel,1.9,universal,4200
148652,Fiat,Punto,mechanical,yellow,150000,2009,gasoline,1.3,hatchback,3600
148667,Fiat,Ducato,mechanical,blue,550000,1993,diesel,2.5,minibus,2000
148671,Fiat,Brava,mechanical,blue,280000,1997,gasoline,1.6,hatchback,780
148675,Fiat,Marea,mechanical,other,360000,1998,gasoline,1.6,universal,1100
148709,Fiat,Siena,mechanical,blue,255555,1997,gasoline,1.6,sedan,700
148775,Fiat,Marea,mechanical,other,300000,1997,gasoline,1.6,sedan,1600
148881,Fiat,Bravo,mechanical,green,300000,1996,gasoline,1.6,hatchback,1100
148888,Fiat,Multipla,mechanical,blue,379000,2003,gasoline,1.6,minivan,3650
148956,Fiat,Marea,mechanical,black,350000,1998,diesel,2.4,sedan,1500
148978,Fiat,Bravo,mechanical,black,370000,1997,gasoline,1.4,hatchback,1350
148982,Fiat,Marea,mechanical,blue,250000,1996,gasoline,1.6,universal,1000
149011,Fiat,Tipo,mechanical,green,418600,1990,gasoline,1.4,hatchback,280
149144,Fiat,Punto,mechanical,blue,300000,1997,gasoline,1.1,hatchback,1100
149146,Fiat,Scudo,mechanical,white,255000,2010,diesel,2,minivan,12000
149330,Fiat,Tempra,mechanical,white,134567,1994,gasoline,1.6,sedan,700
149334,Fiat,Palio,mechanical,red,270000,1999,gasoline,1.2,universal,1000
149350,Fiat,Marea,mechanical,blue,200000,1997,gasoline,1.6,sedan,1200
149352,Fiat,Multipla,mechanical,blue,230000,1999,diesel,1.9,minivan,2499
149354,Fiat,Ducato,mechanical,blue,390000,2006,diesel,2,van,4300
149380,Fiat,Punto,mechanical,other,180000,2001,gasoline,1.2,hatchback,2200
149406,Fiat,Brava,mechanical,silver,346000,2001,diesel,1.9,hatchback,1800
149508,Fiat,Tempra,mechanical,red,269896,1993,gasoline,1.6,universal,700
149566,Fiat,Brava,mechanical,red,300000,1997,gasoline,1.4,hatchback,800
149590,Fiat,Bravo,mechanical,blue,260000,1999,gasoline,1.2,hatchback,3000
149612,Fiat,Palio,mechanical,red,300000,1999,gasoline,1.2,universal,1300
149830,Fiat,Ulysse,mechanical,green,324000,2003,diesel,2.2,minivan,6000
149902,Fiat,Ulysse,mechanical,yellow,333333,1997,diesel,1.9,minivan,2700
150254,Fiat,Bravo,mechanical,other,167000,1999,gasoline,2,hatchback,2250
150401,Fiat,Ducato,mechanical,violet,500000,1994,diesel,2.5,minibus,4500
150548,Fiat,Marea,mechanical,silver,299000,1999,gasoline,2,universal,850
150554,Fiat,Tempra,mechanical,red,260000,1994,gasoline,1.6,sedan,1050
150596,Fiat,Tempra,mechanical,red,450,1992,gasoline,1.6,sedan,300
150604,Fiat,Scudo,mechanical,white,309000,2002,diesel,2,van,3800
150696,Fiat,Bravo,mechanical,blue,350000,1997,gasoline,1.6,hatchback,1250
150993,Fiat,Stilo,mechanical,silver,320000,2001,diesel,1.9,hatchback,3500
151311,Fiat,Punto,mechanical,black,250000,1996,gasoline,1.1,hatchback,1100
151315,Fiat,Punto,mechanical,black,283000,2000,gasoline,1.2,hatchback,1650
151317,Fiat,Bravo,mechanical,green,300000,1998,diesel,1.9,hatchback,800
151455,Fiat,Punto,mechanical,blue,250000,1996,gasoline,1.1,hatchback,1250
151479,Fiat,Punto,mechanical,grey,170000,2012,gasoline,1.4,hatchback,6250
151501,Fiat,Ducato,mechanical,white,430000,2010,diesel,2.3,van,11800
151557,Fiat,Marea,mechanical,blue,200000,1997,diesel,1.9,universal,1700
151559,Fiat,Scudo,mechanical,white,278000,1998,diesel,1.9,minivan,2700
151653,Fiat,Brava,mechanical,blue,242932,1997,gasoline,1.6,sedan,778.53
151687,Fiat,Ducato,mechanical,yellow,469182,2003,diesel,2.8,minibus,2266.42
151695,Fiat,Brava,mechanical,grey,255141,1996,gasoline,1.4,sedan,685.69
151739,Fiat,Scudo,mechanical,white,500297,2000,diesel,1.9,minivan,1964.24
151745,Fiat,Brava,mechanical,other,11,1999,diesel,1.9,sedan,574.29
151759,Fiat,Marea,mechanical,blue,275988,1997,gasoline,1.8,universal,441.76
151763,Fiat,Ducato,mechanical,white,397382,2001,diesel,2.8,van,2676.18
151769,Fiat,Punto,mechanical,black,255425,1995,gasoline,1.1,sedan,655.6
151777,Fiat,Punto,mechanical,black,283550,1998,gasoline,1.1,hatchback,1500
151781,Fiat,Marea,mechanical,other,200000,1997,gasoline,1.6,universal,1200
152037,Fiat,Bravo,mechanical,blue,220000,1999,gasoline,1.2,hatchback,400
152063,Fiat,Tempra,mechanical,brown,239000,1994,gasoline,1.6,sedan,350
152065,Fiat,Marea,mechanical,blue,350000,1997,gasoline,1.6,sedan,1450
152071,Fiat,Marea,mechanical,white,250000,2001,gasoline,1.6,universal,2300
152077,Fiat,Punto,automatic,red,222000,1995,gasoline,1.2,hatchback,1150
152079,Fiat,Ulysse,mechanical,grey,400000,1997,diesel,2.1,minivan,3500
152081,Fiat,Punto,mechanical,silver,340000,2001,diesel,1.9,hatchback,2300
152083,Fiat,Punto,mechanical,green,200000,1997,gasoline,1.1,hatchback,1500
152085,Fiat,Ulysse,mechanical,grey,419002,1998,diesel,2.1,universal,3200
152091,Fiat,Bravo,mechanical,blue,1000000,1998,gasoline,1.6,hatchback,900
152105,Fiat,Ducato,mechanical,white,300000,1990,diesel,2.5,van,5000
152173,Fiat,Linea,mechanical,blue,278000,2007,diesel,1.3,sedan,3700
152270,Fiat,Stilo,mechanical,black,270000,2002,gasoline,1.6,hatchback,2610
152284,Fiat,Bravo,mechanical,silver,297000,2000,gasoline,1.2,hatchback,1550
152372,Fiat,Bravo,mechanical,black,200000,1997,gasoline,1.4,hatchback,950
152591,Fiat,Tempra,mechanical,red,350000,1992,gasoline,1.6,sedan,650
152658,Fiat,Tipo,mechanical,white,300000,1991,diesel,1.7,hatchback,600
152711,Fiat,Bravo,mechanical,blue,300000,1998,gasoline,1.6,hatchback,800
152970,Fiat,Ulysse,mechanical,silver,257000,2000,gasoline,2,minivan,3500
153070,Fiat,Ulysse,mechanical,silver,257000,2000,gasoline,2,minivan,3500
153236,Fiat,Bravo,mechanical,red,178000,1998,gasoline,1.4,hatchback,1500
153386,Fiat,Panda,mechanical,white,172000,2010,gasoline,1.2,hatchback,3800
153408,Fiat,Ducato,mechanical,white,350000,1995,diesel,2.5,minibus,1138.2
154065,Fiat,Brava,automatic,blue,270000,1997,gasoline,1.6,hatchback,1422.74
154358,Fiat,Marea,mechanical,grey,123321,1997,diesel,1.9,universal,1600
154975,Fiat,Ducato,mechanical,yellow,350000,2008,diesel,2.2,van,11200
155064,Fiat,Ducato,mechanical,white,500000,1998,diesel,1.9,minibus,4000
155168,Fiat,Palio,mechanical,red,292973,1998,gasoline,1.6,universal,1150
155288,Fiat,Brava,mechanical,grey,359953,1999,gasoline,1.6,hatchback,1500
155358,Fiat,Uno,mechanical,red,292000,1988,gasoline,1.5,hatchback,950
155509,Fiat,Linea,mechanical,red,129000,2008,gasoline,1.4,sedan,4700
155589,Fiat,Panda,mechanical,yellow,183000,2004,gasoline,1.1,hatchback,2000
155659,Fiat,Marea,mechanical,silver,350000,2001,diesel,1.9,universal,900
155743,Fiat,Bravo,mechanical,green,150000,1997,gasoline,1.4,hatchback,500
155774,Fiat,Punto,mechanical,grey,315000,2000,diesel,1.9,hatchback,2000
155812,Fiat,Albea,mechanical,other,180000,2009,gasoline,1.4,sedan,4700
155820,Fiat,Brava,mechanical,other,357000,2000,diesel,1.9,hatchback,1590
155892,Fiat,Ducato,mechanical,white,250000,1995,diesel,2.5,minibus,2300
156025,Fiat,Punto,mechanical,black,240000,1999,gasoline,1.1,hatchback,1350
156371,Fiat,Punto,mechanical,other,350000,1995,gasoline,1.2,hatchback,1200
156387,Fiat,Croma,mechanical,brown,300000,1993,gasoline,2,sedan,1000
156553,Fiat,Bravo,mechanical,blue,220000,1997,gasoline,1.4,coupe,1100
156605,Fiat,Marea,mechanical,green,300000,1997,diesel,1.9,universal,700
156607,Fiat,Punto,mechanical,silver,212800,2001,gasoline,1.8,hatchback,2150
156609,Fiat,Coupe,mechanical,silver,185000,1999,gasoline,2,coupe,5800
156675,Fiat,Ulysse,mechanical,silver,330000,2000,diesel,2,minivan,4200
156706,Fiat,Stilo,mechanical,other,240000,2002,gasoline,1.6,hatchback,2499
156726,Fiat,Brava,mechanical,other,444444,1996,gasoline,1.6,hatchback,1500
156781,Fiat,Stilo,mechanical,other,300000,2002,diesel,1.9,hatchback,3300
156783,Fiat,Multipla,mechanical,red,69000,1999,diesel,1.9,minivan,2300
157108,Fiat,Tipo,mechanical,blue,330000,1992,gasoline,1.4,hatchback,308.26
157110,Fiat,Brava,mechanical,other,147000,1999,gasoline,1.6,hatchback,2150
157122,Fiat,Punto,mechanical,silver,302900,2003,gasoline,1.2,hatchback,2000
157130,Fiat,Punto,mechanical,grey,176000,2002,gasoline,1.2,hatchback,2300
157172,Fiat,Brava,mechanical,blue,380000,1995,gasoline,1.4,hatchback,592.8
157200,Fiat,Bravo,mechanical,green,294000,1998,gasoline,1.4,hatchback,1800
157270,Fiat,Punto,mechanical,silver,280000,1999,gasoline,1.2,hatchback,1100
157296,Fiat,Brava,mechanical,blue,111111,1995,gasoline,1.4,hatchback,1200
157312,Fiat,Tempra,mechanical,blue,65868,1993,diesel,1.9,sedan,550
157340,Fiat,Tempra,mechanical,green,260503,1993,gasoline,1.6,sedan,1100
157369,Fiat,Marea,mechanical,green,235000,1997,gasoline,2,sedan,1400
157407,Fiat,Brava,mechanical,blue,250068,1999,gasoline,1.6,hatchback,2100
157432,Fiat,Punto,mechanical,black,280000,2001,gasoline,1.2,hatchback,2100
157699,Fiat,Punto,mechanical,grey,272000,2002,gasoline,1.2,hatchback,1700
157775,Fiat,Ulysse,automatic,silver,285067,2001,gasoline,2,minivan,2800
157865,Fiat,Multipla,mechanical,red,244000,2000,gasoline,1.6,minivan,800
158022,Fiat,Tempra,mechanical,brown,350000,1993,diesel,1.9,sedan,750
158027,Fiat,Doblo,mechanical,white,235000,2017,diesel,1.3,van,14700
158035,Fiat,Stilo,mechanical,other,300500,2001,gasoline,1.6,hatchback,3500
158238,Fiat,Ducato,mechanical,yellow,250000,2010,diesel,2.3,van,15000
158254,Fiat,Punto,mechanical,black,246000,1998,gasoline,1.1,hatchback,1750
158388,Fiat,Scudo,mechanical,silver,84,1997,gasoline,1.8,sedan,900
158398,Fiat,Punto,mechanical,grey,235000,2001,gasoline,1.2,hatchback,2600
158402,Fiat,Tempra,mechanical,silver,177000,1994,gasoline,1.8,sedan,999
158528,Fiat,Ducato,mechanical,white,360000,1993,diesel,2.5,minibus,800
158721,Fiat,Brava,mechanical,violet,243400,1996,gasoline,1.4,hatchback,1100
158783,Fiat,Marea,mechanical,white,235000,1998,diesel,1.9,universal,1900
158813,Fiat,Punto,automatic,red,297000,1995,gasoline,1.2,hatchback,1999
158830,Fiat,Ulysse,mechanical,black,350000,2005,diesel,2.2,minivan,7200
158842,Fiat,Panda,mechanical,yellow,139000,2009,gasoline,1.1,hatchback,3999
158872,Fiat,Palio,mechanical,red,200000,1999,gasoline,1.2,universal,1100
158874,Fiat,Ulysse,mechanical,blue,300000,1998,gasoline,2,minivan,2200
158882,Fiat,Marea,mechanical,silver,300000,1997,gasoline,1.6,universal,1517.59
158956,Fiat,Tempra,mechanical,green,400000,1991,gasoline,1.6,sedan,350
158966,Fiat,Brava,mechanical,white,194399,1997,gasoline,1.4,hatchback,1750
158972,Fiat,Ulysse,mechanical,blue,450000,1999,diesel,2.1,minivan,2900
159061,Fiat,Fiorino,mechanical,blue,218000,2008,diesel,1.3,van,3500
159069,Fiat,Brava,mechanical,violet,225000,1996,gasoline,1.4,hatchback,1600
159077,Fiat,Marea,mechanical,silver,350000,1996,diesel,2.4,universal,700
159093,Fiat,Brava,mechanical,blue,200000,1996,gasoline,1.6,hatchback,1100
159161,Fiat,Fiorino,mechanical,blue,340000,2009,gasoline,1.4,van,4700
159193,Fiat,Tempra,mechanical,blue,323000,1994,diesel,1.9,sedan,900
159403,Fiat,Croma,mechanical,white,330000,1993,diesel,2.5,sedan,1100
159415,Fiat,Multipla,mechanical,white,241000,2005,gasoline,1.6,minivan,4300
159441,Fiat,Doblo,mechanical,silver,250000,2002,diesel,1.9,minivan,3900
159510,Fiat,Grande Punto,mechanical,red,241000,2011,diesel,1.3,hatchback,4800
159690,Fiat,Ulysse,mechanical,silver,366000,2006,diesel,2,minivan,9500
159717,Fiat,Doblo,mechanical,other,150000,2008,diesel,1.3,universal,4950
159755,Fiat,Marea,mechanical,red,346754,2000,diesel,1.9,universal,1400
159779,Fiat,Croma,mechanical,green,215000,1994,gasoline,2,hatchback,1530
159811,Fiat,Ducato,mechanical,white,400000,1998,diesel,2.8,van,4000
159817,Fiat,Brava,mechanical,black,300000,1998,gasoline,1.8,hatchback,450
159849,Fiat,Ducato,mechanical,white,320000,1997,diesel,2.9,minibus,3650
159858,Fiat,Tempra,mechanical,green,361000,1991,gasoline,1.6,sedan,474.25
159976,Fiat,Bravo,mechanical,blue,320000,1998,gasoline,1.6,hatchback,1067.06
160080,Fiat,Doblo,mechanical,white,300000,2005,gasoline,1.2,van,2000
160271,Fiat,Grande Punto,mechanical,silver,81636,2008,gasoline,1.4,hatchback,9800
160289,Fiat,Panda,mechanical,silver,170000,2006,gasoline,1.2,hatchback,3900
160341,Fiat,Stilo,mechanical,other,277000,2002,gasoline,1.6,hatchback,3600
160400,Fiat,Fiorino,mechanical,white,300000,1998,gasoline,1.4,minivan,1000
160422,Fiat,Ulysse,mechanical,blue,203000,2003,diesel,2,minivan,5250
160438,Fiat,Bravo,mechanical,other,315000,1997,gasoline,1.4,hatchback,1100
160440,Fiat,Marea,mechanical,blue,304000,1999,diesel,1.9,universal,1450
160527,Fiat,Stilo,mechanical,green,270000,2003,gasoline,1.6,hatchback,2990
160563,Fiat,Panda,mechanical,black,92000,2008,gasoline,1.1,hatchback,4100
160565,Fiat,Scudo,mechanical,blue,500000,1998,diesel,1.9,minivan,3600
160567,Fiat,Marea,mechanical,violet,400000,2000,diesel,1.9,universal,2100
160569,Fiat,Palio,mechanical,silver,290000,1999,diesel,1.7,universal,350
160571,Fiat,Multipla,mechanical,brown,419000,2001,gasoline,1.6,minivan,4600.21
160573,Fiat,Punto,mechanical,red,273000,1993,gasoline,1.2,hatchback,850
160644,Fiat,Brava,mechanical,red,240600,1997,gasoline,1.4,hatchback,1500
160646,Fiat,Punto,mechanical,orange,1000000,1999,gasoline,1.2,coupe,2228.96
160684,Fiat,Bravo,mechanical,black,250000,2001,gasoline,1.6,coupe,1400
160718,Fiat,Punto,mechanical,silver,380000,2001,diesel,1.9,hatchback,3000
160730,Fiat,Bravo,mechanical,silver,500000,2000,diesel,1.9,sedan,1200
160836,Fiat,Punto,mechanical,silver,176000,1998,gasoline,1.2,hatchback,1400
160848,Fiat,Multipla,mechanical,silver,300000,1999,diesel,1.9,minivan,1500
160872,Fiat,Ducato,mechanical,white,160000,2013,diesel,2.3,minibus,21815.42
160954,Fiat,Panda,mechanical,orange,182000,2009,gasoline,1.1,hatchback,4100
160978,Fiat,Stilo,mechanical,blue,293000,2004,diesel,1.9,universal,3300
160980,Fiat,Linea,mechanical,black,210000,2007,gasoline,1.4,sedan,3414.59
161008,Fiat,Tempra,mechanical,other,330339,1991,gasoline,1.6,universal,500
161024,Fiat,Marea,mechanical,grey,400000,1997,gasoline,1.8,universal,800
161032,Fiat,Multipla,mechanical,grey,308603,1999,gasoline,1.6,minivan,3000
161044,Fiat,Tipo,mechanical,silver,296000,1993,gasoline,1.4,hatchback,800
161127,Fiat,Marea,mechanical,silver,333000,1998,gasoline,1.6,universal,1350
161131,Fiat,Brava,mechanical,blue,390000,1996,gasoline,1.4,hatchback,1800
161290,Fiat,Brava,mechanical,blue,300300,1995,gasoline,1.4,hatchback,474.25
161354,Fiat,Marea,mechanical,blue,250000,1998,gasoline,2,universal,2500
161580,Fiat,Scudo,mechanical,white,375279,2003,diesel,2,minivan,3950
161582,Fiat,Brava,mechanical,other,212000,1997,gasoline,1.4,hatchback,1450
161594,Fiat,Punto,mechanical,red,260000,1999,gasoline,1.1,hatchback,1300
161634,Fiat,Doblo,mechanical,black,199000,2009,diesel,1.3,van,3700
161830,Fiat,Marea,mechanical,silver,325000,1999,diesel,2.4,universal,2000
161918,Fiat,Bravo,mechanical,violet,198000,1997,gasoline,1.4,coupe,1350
161922,Fiat,Doblo,mechanical,red,250000,2010,diesel,1.3,minivan,8600
161966,Fiat,Ducato,mechanical,black,389000,2008,diesel,2.3,van,6700
162082,Fiat,Marea,mechanical,grey,500000,1997,gasoline,1.6,universal,1100
162344,Fiat,Palio,mechanical,green,325306,1998,gasoline,1.2,universal,900
162350,Fiat,Marea,mechanical,grey,320000,1998,diesel,1.9,universal,2600
162414,Fiat,Ducato,mechanical,red,320000,2009,diesel,3,van,11000
162478,Fiat,Scudo,mechanical,white,372000,1997,diesel,1.9,van,1517.59
162578,Fiat,Punto,mechanical,black,293685,2000,diesel,1.9,hatchback,2299
162590,Fiat,Punto,mechanical,blue,320000,2000,diesel,1.9,hatchback,1000
162598,Fiat,Linea,mechanical,silver,116000,2007,gasoline,1.4,sedan,4750
162600,Fiat,Brava,mechanical,blue,250000,1997,gasoline,1.4,hatchback,850
162602,Fiat,Ducato,mechanical,white,250000,2006,diesel,2.3,minibus,6600
162606,Fiat,Marea,mechanical,other,300000,1997,gasoline,1.6,sedan,1000
162828,Fiat,Punto,mechanical,blue,256000,1999,gasoline,1.2,hatchback,2300
162968,Fiat,Grande Punto,mechanical,green,180000,2006,gasoline,1.4,hatchback,4700
162982,Fiat,Tempra,mechanical,blue,200000,1993,gasoline,1.6,sedan,600
163056,Fiat,Bravo,mechanical,blue,253000,1997,gasoline,1.4,hatchback,1500
163072,Fiat,Brava,mechanical,blue,282000,1999,gasoline,1.6,hatchback,850
163112,Fiat,Grande Punto,mechanical,blue,250000,2009,diesel,1.3,hatchback,5500
163134,Fiat,Brava,mechanical,blue,230000,2001,gasoline,1.2,hatchback,1600
163386,Fiat,Grande Punto,mechanical,black,230000,2007,diesel,1.3,hatchback,3200
163527,Fiat,Ulysse,mechanical,red,350000,1996,gasoline,2,minivan,2350
163639,Fiat,Ducato,mechanical,green,330000,2002,diesel,2,minibus,4363.08
163645,Fiat,Punto,mechanical,green,180000,1998,gasoline,1.1,hatchback,900
163653,Fiat,Ulysse,mechanical,blue,460000,1995,diesel,1.9,minivan,2800
163809,Fiat,Punto,mechanical,black,200000,1997,gasoline,1.2,hatchback,1118.28
163925,Fiat,Brava,mechanical,blue,200000,1998,gasoline,1.6,hatchback,1350
163937,Fiat,Panda,mechanical,black,155000,2009,gasoline,1.2,hatchback,3900
163981,Fiat,Stilo,mechanical,other,228000,2001,diesel,1.9,hatchback,3150
163985,Fiat,Punto,mechanical,black,220000,2003,gasoline,1.4,hatchback,2550
164179,Fiat,Tempra,mechanical,grey,140000,1992,gasoline,1.6,sedan,1500
164200,Fiat,Uno,mechanical,black,138000,1994,gasoline,1.3,hatchback,1500
164226,Fiat,Brava,mechanical,other,300000,1998,gasoline,1.4,hatchback,999
164280,Fiat,Brava,mechanical,silver,212000,1997,gasoline,1.4,hatchback,1400
164367,Fiat,Grande Punto,mechanical,black,200000,2006,gasoline,1.2,hatchback,4600
164375,Fiat,Multipla,mechanical,silver,300000,2005,diesel,1.9,minivan,3300
164540,Fiat,Marea,mechanical,silver,300000,1999,diesel,1.9,universal,1000
164647,Fiat,Ducato,mechanical,blue,340000,2003,diesel,2.3,minibus,5600
164655,Fiat,Ducato,mechanical,white,320000,1997,diesel,2.5,minibus,1199
164707,Fiat,Tempra,mechanical,red,250000,1992,diesel,1.9,sedan,800
164753,Fiat,Stilo,mechanical,other,220000,2003,diesel,1.9,hatchback,3500
164881,Fiat,Panda,mechanical,blue,184000,2004,diesel,1.3,hatchback,2800
164909,Fiat,Ulysse,mechanical,blue,326500,1995,gasoline,2,minivan,2950
164917,Fiat,Doblo,mechanical,white,132000,2010,diesel,1.3,minivan,7500
165075,Fiat,Croma,mechanical,blue,500000,1992,gasoline,2,hatchback,700
165101,Fiat,Ulysse,mechanical,blue,203000,2003,diesel,2,minivan,5453.86
165103,Fiat,Ulysse,mechanical,silver,305000,1999,diesel,2.1,minivan,3000
165139,Fiat,Grande Punto,mechanical,grey,230000,2008,gasoline,1.4,hatchback,4500
165343,Fiat,Ulysse,mechanical,silver,313000,2005,diesel,2.2,minivan,6650
165347,Fiat,Idea,mechanical,grey,280000,2005,diesel,1.3,minivan,4000
165483,Fiat,Marea,mechanical,other,370000,1997,gasoline,1.6,universal,1600
165489,Fiat,Bravo,mechanical,silver,215000,1999,gasoline,1.2,hatchback,1250
165529,Fiat,Grande Punto,mechanical,other,176000,2006,gasoline,1.2,hatchback,3900
165549,Fiat,Brava,mechanical,green,300000,2001,diesel,1.9,hatchback,1200
165551,Fiat,Ulysse,mechanical,other,200000,2000,diesel,2,minivan,5200
165635,Fiat,Palio,mechanical,red,170000,1997,gasoline,1.2,universal,1350
165639,Fiat,Ulysse,mechanical,blue,405000,2004,diesel,2,minivan,6100
165645,Fiat,Multipla,mechanical,green,141000,2000,gasoline,1.6,minivan,2400
165671,Fiat,Croma,mechanical,brown,300000,1993,gasoline,2,sedan,1000
165843,Fiat,Punto,mechanical,grey,130000,2008,gasoline,1.4,hatchback,3800
165947,Fiat,Scudo,mechanical,white,255444,2010,diesel,2,minivan,12500
165959,Fiat,Punto,automatic,white,230000,1996,gasoline,1.2,hatchback,1600
165969,Fiat,Idea,mechanical,red,150000,2004,gasoline,1.4,minivan,3500
166015,Fiat,Coupe,mechanical,red,250000,1999,gasoline,1.8,coupe,2000
166024,Fiat,Coupe,mechanical,red,250000,1997,gasoline,1.8,coupe,1400
166183,Fiat,Stilo,mechanical,blue,333000,2002,diesel,1.9,hatchback,3499
166203,Fiat,Bravo,mechanical,black,150000,2009,gasoline,1.4,hatchback,6699
166291,Fiat,Panda,automatic,blue,220000,2008,gasoline,1.2,hatchback,4200
166461,Fiat,Doblo,mechanical,grey,202500,2007,gasoline,1.4,universal,4800
166492,Fiat,Scudo,mechanical,grey,207000,2001,diesel,2,minivan,3500
166526,Fiat,Marea,mechanical,other,178000,1996,gasoline,1.6,universal,1000
166528,Fiat,Brava,mechanical,blue,175000,2001,gasoline,1.6,hatchback,1000
166534,Fiat,Ulysse,mechanical,red,4000,1997,gasoline,2,minivan,2700
166558,Fiat,Marea,mechanical,silver,280000,2001,gasoline,1.6,sedan,900
166568,Fiat,Scudo,mechanical,white,300000,2007,diesel,1.6,van,7000
166635,Fiat,Croma,mechanical,red,1000,1991,diesel,2.5,hatchback,650
166643,Fiat,Ulysse,mechanical,red,35000,1997,gasoline,2,minivan,2700
